N° ECONOMICO,FECHA DE ASIGNACIÓN,LITROS ASIGNADOS,PRECIO POR LITRO,TOTAL
220,21/10/23,255.46,21.2,"5,415.75"
220,27/10/23,858.93,21.2,"18,209.32"
220,24/10/23,668.28,24.39,"16,299.35"
220,2/11/23,100,21.2,2120
220,4/11/23,701.76,21.2,"14,877.31"
220,10/11/23,400,23.86,9544
220,8/11/23,539.04,21.2,"11,427.65"
220,22/11/23,893.07,20.5,"18,307.94"
220,25/11/23,648.34,20.5,"13,290.97"
220,30/11/23,775,20.299,"15,731.73"
220,30/11/23,200,24.39,4878
220,4/12/23,350.001,23.99,"8,396.52"
220,5/12/23,765,20.299,"15,528.73"
220,7/12/23,200,23.88,4776
220,9/12/23,300,23.78,7134
220,11/12/23,810,20.299,"16,442.19"
220,14/12/23,663,19.99,"13,253.37"
220,18/12/23,467,19.99,"9,335.33"
220,26/12/23,465.01,19.69,"9,156.05"
220,2/01/24,441,19.69,"8,683.29"
220,6/01/24,847,19.69,"16,677.43"
220,7/01/24,200,23.79,4758
220,9/01/24,200,23.89,4778
220,10/01/24,875,19.69,"17,228.75"
220,16/01/24,750,19.69,14767.5
220,18/01/24,520,19.69,10238.8
220,23/01/24,636,19.69,"12,522.84"
220,29/01/24,730,19.69,14373.7
220,5/02/24,877,19.69,"17,268.13"
220,4/02/24,150,19.69,2953.5
220,9/02/24,910,19.6,17836
220,15/02/24,100,24.59,2459
220,15/02/24,200,19.6,3920
220,19/02/24,870,19.6,17052
220,21/02/24,640,20.6,13184
220,1/03/24,695,20.6,14317
220,13/03/24,150,24.45,3667.5
220,15/03/24,735,21.5,15802.5
220,20/03/24,100,24.69,2469
220,25/03/24,100,24.75,2475
220,22/03/24,725,21.1,15297.5
220,25/03/24,706.623,24.75,"17,488.92"
220,22/03/24,100,24.69,2469
220,28/03/24,695,21.1,14664.5
220,8/04/24,418.36,21.6,"9,036.58"
220,10/04/24,347,21.6,7495.2
220,12/04/24,263.1,21.6,"5,682.96"
220,17/04/24,200,21.6,4320
220,19/04/24,490.01,21.6,"10,584.22"
220,25/04/24,351,21.6,7581.6
220,29/04/24,383.11,21.6,"8,275.18"
220,2/05/24,500.1,21.6,"10,802.16"
220,27/07/24,678.81,22.69,15402.2
220,1/08/24,661.33,22.69,"15,005.58"
220,8/08/24,419.95,22.69,"9,528.67"
220,12/08/24,650,22.69,14748.5
220,17/08/24,620,22.69,14067.8
220,15/08/24,658.07,22.69,"14,931.61"
220,21/08/24,565.24,22.69,12825.3
220,24/08/24,371,22.69,"8,417.99"
220,5/09/24,655.04,22.69,"14,862.86"
220,2/09/24,586.08,22.69,"13,298.16"
220,8/09/24,373.63,22.69,"8,477.66"
220,11/09/24,200,24.99,4998
220,12/09/24,800.01,22.69,"18,152.23"
220,26/09/24,169.8,22.9,"3,888.42"
220,2/10/24,131.72,21.25,"2,799.05"
220,4/10/24,238,21.25,5057.5
219,3/01/23,645,22.1,14254.5
219,6/01/23,390.003,22.1,"8,619.07"
219,9/01/23,411.059,23.99,"9,861.31"
219,12/01/23,680.006,21.7,"14,756.13"
219,18/01/23,615.002,21.7,"13,345.54"
219,20/01/23,564.41,21.7,12247.7
219,15/03/23,767.79,20.73,"15,916.29"
219,21/03/23,263.63,21.9,5773.5
219,25/03/23,406.71,21.9,"8,906.95"
219,27/03/23,106.45,21.57,"2,296.13"
219,3/03/23,450,23.59,10615.5
219,6/03/23,626.08,23.58,"14,762.97"
219,9/03/23,469.43,23.59,"11,073.85"
219,12/03/23,423.49,23.59,"9,990.13"
219,1/04/23,819.08,21.2,17364.5
219,30/03/23,350.001,23.65,"8,277.52"
219,6/04/23,652.54,21.9,"14,290.63"
219,28/04/23,621.8,21.99,"13,673.38"
219,12/04/23,682.34,23.57,"16,082.75"
219,14/04/23,568.58,23.99,"13,640.23"
219,24/04/23,604.96,21.61,"13,073.19"
219,1/05/23,519.19,23.81,"12,361.91"
219,4/05/23,826.8,23.81,"19,686.11"
219,8/05/23,557.48,22.15,"12,348.18"
219,10/05/23,277.66,22.15,"6,150.17"
219,12/05/23,599.98,22.15,"13,289.56"
219,18/05/23,885.23,20.2,"17,881.65"
219,24/05/23,858.56,20.2,"17,342.91"
219,29/05/23,395.74,20.2,"7,993.95"
219,6/06/23,736.25,21.7,"15,976.63"
219,15/06/23,526.76,21.7,"11,430.69"
219,9/06/23,674.13,21.7,"14,628.62"
219,13/06/23,373.69,21.7,"8,109.07"
219,17/06/23,584.43,21.7,"12,682.13"
219,2/06/23,115.009,23.85,"2,742.96"
219,2/06/23,418.868,0,0
219,5/06/23,300,23.49,7047
219,28/06/23,193.45,20.48,"3,961.86"
219,22/06/23,651.08,21.7,"14,128.44"
219,22/06/23,651.08,21.7,"14,128.44"
219,24/06/23,423.28,21.7,"9,185.18"
219,3/07/23,226.94,20.48,"4,647.73"
219,6/07/23,756.37,20.48,"15,490.46"
219,11/07/23,700.57,21.72,"15,216.38"
219,13/07/23,191.56,21.72,"4,160.68"
219,19/07/23,677.58,22.33,"15,130.36"
219,21/07/23,491.48,20.7499,"10,198.16"
219,24/07/23,331.72,20.7499,"6,883.16"
219,28/07/23,741.47,22.650032,"16,794.32"
219,30/07/23,500,23.79,11895
219,2/08/23,604.33,23.37,"14,123.19"
219,7/08/23,424.74,23.37,"9,926.17"
219,11/08/23,711.65,23.2,"16,510.28"
219,11/08/23,100,23.2,2320
219,14/08/23,181.04,23.2,"4,200.13"
219,21/08/23,612.07,22.32,13661.4
219,22/08/23,79.82,22.32,"1,781.58"
219,18/08/23,106.71,22.32,"2,381.77"
219,25/08/23,619.31,22.32,13823
219,29/08/23,578.81,22.32,"12,919.04"
219,7/09/23,200,23.89,4778
219,7/09/23,750,22.32,16740
219,4/09/23,516.51,22.32,11528.5
219,1/09/23,342.86,22.32,"7,652.64"
219,12/09/23,442.88,22.32,"9,885.08"
219,14/09/23,219.87,22.32,4907.5
219,18/09/23,657.31,21.99,"14,454.25"
219,21/09/23,217.88,21.099,"4,597.05"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,23/09/23,488.55,21.099,"10,307.92"
219,7/10/23,745.91,21.499,"16,036.32"
219,14/10/23,345.59,21.099,7291.6
219,24/10/23,126.06,21.2,"2,672.47"
219,26/10/23,204.34,21.2,"4,332.01"
219,31/10/23,299.52,21.2,"6,349.82"
219,6/11/23,296.54,21.2,"6,286.65"
219,8/11/23,292.82,21.2,"6,207.78"
219,13/11/23,674.38,21.2,"14,296.86"
219,15/11/23,221.13,21.2,"4,687.96"
219,18/11/23,642.37,21.7,"13,939.43"
219,24/11/23,540.64,20.5,"11,083.12"
219,30/11/23,100.74,20.299,"2,044.92"
219,5/12/23,616,20.299,"12,504.18"
219,1/12/23,820,20.299,"16,645.18"
219,7/12/23,200,20.299,4059.8
219,14/12/23,650,19.99,12993.5
219,18/12/23,660,19.99,13193.4
219,21/12/23,633,19.69,"12,463.77"
219,23/12/23,145,19.69,"2,855.05"
219,30/12/23,574.86,19.69,"11,318.99"
219,6/01/24,795.193,24.49,"19,474.28"
219,8/01/24,310,19.69,6103.9
219,15/01/24,762,19.69,"15,003.78"
219,22/01/24,345,19.69,"6,793.05"
219,26/01/24,650,19.69,12798.5
219,3/02/24,651.61,19.69,12830.2
219,8/02/24,735,19.6,14406
219,12/02/24,591,19.6,11583.6
219,19/02/24,693,19.6,13582.8
219,29/02/24,755,20.6,15553
219,4/03/24,580,20.6,11948
219,6/03/24,205,20.6,4223
219,11/03/24,745.01,20.6,"15,347.21"
219,14/03/24,260,21.5,5590
219,20/03/24,692.01,21.1,"14,601.41"
219,25/03/24,587,21.1,12385.7
219,27/03/24,533,21.1,11246.3
219,2/04/24,548.18,21.6,"11,840.69"
219,5/04/24,558.27,24.39,"13,616.21"
219,8/04/24,540,21.6,11664
219,11/04/24,548.01,21.6,"11,837.02"
219,15/04/24,375,21.6,8100
219,22/04/24,645,21.6,13932
219,17/04/24,338,21.6,7300.8
219,26/04/24,500,21.6,10800
219,8/05/24,229.5,21.6,4957.2
219,10/05/24,513,21.6,11080.8
219,6/05/24,730,21.6,15768
219,17/05/24,300,25.01,7503
219,14/05/24,331.7,21.6,"7,164.72"
219,19/05/24,582.467,26.66,"15,528.57"
219,22/05/24,706,22.5,15885
219,28/05/24,250,22.5,5625
219,30/05/24,250,25.01,6252.5
219,31/05/24,645,22.69,"14,635.05"
219,5/06/24,546,22.69,"12,388.74"
219,8/06/24,628,22.69,"14,249.32"
219,11/06/24,440,22.69,9983.6
219,13/06/24,232,22.69,"5,264.08"
219,17/06/24,310,22.69,7033.9
219,19/06/24,513,22.69,"11,639.97"
219,21/06/24,315,22.69,"7,147.35"
219,24/06/24,510.5,22.69,"11,583.25"
219,26/06/24,255,22.69,"5,785.95"
219,29/06/24,506,22.69,"11,481.14"
219,2/07/24,562,22.69,"12,751.78"
219,4/07/24,411,22.69,"9,325.59"
219,8/07/24,363,22.69,"8,236.47"
219,11/07/24,529.775,24.99,"13,239.08"
219,15/07/24,613,22.69,"13,908.97"
219,17/07/24,440,22.69,9983.6
219,19/07/24,278.38,22.69,"6,316.44"
219,22/07/24,270,22.69,6126.3
219,24/07/24,452.7,22.69,"10,271.76"
219,30/07/24,557,22.69,"12,638.33"
219,5/08/24,203,22.69,"4,606.07"
219,3/08/24,649.95,22.69,"14,747.37"
219,7/08/24,255,22.69,"5,785.95"
219,9/08/24,264.77,22.69,"6,007.63"
219,12/08/24,233.37,22.69,"5,295.17"
219,14/08/24,200,25.09,5018
219,15/08/24,480.06,22.69,"10,892.56"
219,17/08/24,330,22.69,7487.7
219,20/08/24,244.88,22.69,"5,556.33"
219,23/08/24,200,22.69,4538
219,26/08/24,626.5,22.69,"14,215.29"
219,4/09/24,100,25.09,2509
219,28/08/24,561.32,22.69,"12,736.35"
219,2/09/24,600.03,22.69,"13,614.68"
219,25/09/24,404.44,22.9,"9,261.68"
215,4/01/23,500,22.1,11050
215,7/01/23,661.338,22.1,"14,615.57"
215,9/01/23,499.1,23.78,11868.6
215,12/01/23,300,24.49,7347
215,13/01/23,300,23.29,6987
215,18/01/23,416.424,23.99,"9,990.01"
215,16/01/23,531,21.7,11522.7
215,19/01/23,450,22.99,10345.5
215,21/01/23,570.62,23.99,"13,689.17"
215,23/01/23,639.109,21.7,"13,868.67"
215,31/01/23,643.056,21.7,"13,954.32"
215,2/02/23,200,23.38,4676
215,7/02/23,831.595,20.97,"17,438.55"
215,15/02/23,677.58,22.99,"15,577.56"
215,9/02/23,670.4,22.69,"15,211.38"
215,13/02/23,787.076,19,"14,954.44"
215,17/02/23,704.58,22.99,"16,198.29"
215,20/02/23,725.26,22.99,"16,673.73"
215,22/02/23,679.34,22.99,"15,618.03"
215,24/02/23,694.69,22.99,"15,970.92"
215,27/02/23,448.337,20.152,"9,034.89"
215,6/03/23,382.23,20.152,7702.7
215,11/03/23,76.9,20.73,"1,594.14"
215,16/03/23,788.49,20.73,16345.4
215,16/03/23,450,23.99,10795.5
215,22/03/23,617.09,20.73,"12,792.28"
215,22/03/23,187.32,21.9,"4,102.31"
215,27/03/23,293.83,21.57,"6,337.91"
215,29/03/23,422.18,21.57,"9,106.42"
215,25/03/23,698.9,23.59,"16,487.05"
215,31/03/23,622.25,21.57,"13,421.93"
215,1/03/23,674.53,23.14,"15,608.62"
215,3/03/23,693.55,23.14,"16,048.75"
215,4/04/23,450,23.19,10435.5
215,5/04/23,838.25,21.2,17770.9
215,8/04/23,547.42,21.9,11988.5
215,15/04/23,658.88,21.61,14238.4
215,18/04/23,466.57,23.99,"11,193.01"
215,21/04/23,400,22.79,9116
215,13/04/23,775.17,23.99,"18,596.33"
215,23/04/23,680.75,23.99,"16,331.19"
215,24/04/23,418.48,21.61,"9,043.35"
215,3/05/23,778.7,21.49,"16,734.26"
215,8/05/23,687.9,22.15,"15,236.98"
215,10/05/23,429.83,23.99,"10,311.62"
215,15/05/23,616.38,22.15,"13,652.82"
215,17/05/23,102.09,20.2,"2,062.22"
215,22/05/23,814.24,20.2,"16,447.65"
215,27/05/23,807.24,20.2,"16,306.25"
215,20/05/23,757.46,24.65,"18,671.39"
215,7/06/23,210.489,23.99,"5,049.63"
215,1/06/23,442.09,20.2,"8,930.22"
215,13/05/23,300,24.56,7368
215,14/05/23,861.88,24.15,20814.4
215,25/05/23,768.66,24.65,"18,947.47"
215,15/06/23,645.7,21.7,"14,011.69"
215,9/07/23,300,24.58,7374
215,10/06/23,604.82,21.7,"13,124.59"
215,17/06/23,206.97,21.7,"4,491.25"
215,18/06/23,416.424,23.99,"9,990.01"
215,4/06/23,416.424,23.99,"9,990.01"
215,8/06/23,388.136,23.99,"9,311.38"
215,8/06/23,416.424,23.99,"9,990.01"
215,22/06/23,416.424,23.99,"9,990.01"
215,22/06/23,416.424,23.99,"9,990.01"
215,27/06/23,663.62,21.7,"14,400.55"
215,7/06/23,300,22.79,6837
215,21/06/23,15.599,22.79,355.5
215,24/06/23,688.36,21.7,"14,937.41"
215,30/06/23,491.12,20.48,"10,058.14"
215,21/06/23,434.401,22.79,9900
215,29/06/23,77.92,23.69,"1,845.92"
215,29/06/23,422.07,23.69,"9,998.84"
215,12/07/23,100,21.72,2172
215,9/07/23,200,23.18,4636
215,10/07/23,300,24.58,7374
215,13/07/23,688.57,21.72,"14,955.74"
215,6/07/23,639.51,21.72,"13,890.16"
215,5/07/23,832.848,23.99,"19,980.02"
215,15/06/23,400,23.29,9316
215,12/07/23,350,21.72,7602
215,18/07/23,470.52,22.33,"10,506.71"
215,22/07/23,807.23,20.7499,"16,749.94"
215,21/07/23,100,23.48,2348
215,23/07/23,200,23.39,4678
215,26/07/23,914.349,23.89,21843.8
215,25/07/23,200,23.18,4636
215,29/07/23,664.37,22.650032,15048
215,9/08/23,399.12,23.2,"9,259.58"
215,1/08/23,290,23.37,6777.3
215,4/08/23,350,24.09,8431.5
215,5/08/23,700.31,23.37,"16,366.24"
215,11/08/23,651.47,23.2,15114.1
215,12/08/23,368.54,23.2,"8,550.13"
215,13/08/23,200,23.48,4696
215,16/08/23,901.84,23.2,"20,922.69"
215,17/08/23,87.03,23.2,2019.1
215,15/08/23,200,23.69,4738
215,21/08/23,750.412,24.95,"18,722.78"
215,22/08/23,542.89,22.32,12117.3
215,26/08/23,707.23,22.32,"15,785.37"
215,7/09/23,755.47,22.32,"16,862.09"
215,6/09/23,100,23.99,2399
215,30/08/23,512.13,22.32,"11,430.74"
215,4/09/23,800,22.32,17856
215,9/09/23,518.19,22.32,11566
215,13/09/23,598.34,21.99,13157.5
215,15/09/23,826.9,21.99,"18,183.53"
215,20/09/23,768.27,24.95,"19,168.34"
215,22/09/23,400,24.65,9860
215,22/09/23,400,24.65,9860
215,23/09/23,400,23.99,9596
215,26/09/23,881,21.099,"18,588.22"
215,4/10/23,734.92,24.05,"17,674.83"
215,3/10/23,300,23.78,7134
215,9/10/23,100,21.099,2109.9
215,12/10/23,691.6,21.099,"14,592.07"
215,14/10/23,631.47,21.099,"13,323.39"
215,18/10/23,738.27,24.39,"18,006.41"
215,20/10/23,710.59,21.2,"15,064.51"
215,25/10/23,689.46,21.2,"14,616.55"
215,28/10/23,599.21,21.2,"12,703.25"
215,1/11/23,830,21.2,17596
215,9/11/23,884.74,21.2,"18,756.49"
215,13/11/23,408.57,21.2,"8,661.68"
215,21/11/23,400,22.89,9156
215,15/11/23,437.165,24.39,"10,662.45"
215,22/11/23,779.41,24.39,"19,009.81"
215,25/11/23,676.28,20.5,"13,863.74"
215,28/11/23,409.594,24.39,9990
215,3/12/23,736.158,24.39,"17,954.89"
215,4/12/23,461,20.299,"9,357.84"
215,1/12/23,400,22.89,9156
215,8/12/23,675,20.299,"13,701.83"
215,10/12/23,503.736,25.16,12674
215,12/12/23,375.148,22.89,"8,587.14"
215,13/12/23,350.004,25.16,8806.1
215,16/12/23,770.61,19.99,"15,404.49"
215,20/12/23,397.059,25.16,9990
215,21/12/23,677,19.69,"13,330.13"
215,17/12/23,497.08,25.16,"12,506.53"
215,19/12/23,400,22.99,9196
215,23/12/23,195,19.69,"3,839.55"
215,29/12/23,460,19.69,9057.4
215,28/12/23,690.625,24.39,"16,844.34"
215,3/01/24,716,19.69,"14,098.04"
215,11/01/24,684.613,24.39,"16,697.71"
215,26/01/24,700,19.69,13783
215,12/01/24,492,19.69,"9,687.48"
215,18/01/24,622,19.69,"12,247.18"
215,16/01/24,269.22,19.69,"5,300.94"
215,23/01/24,590.25,24.39,14396.2
215,10/02/24,280,19.6,5488
215,14/02/24,555,19.6,10878
215,13/02/24,746.4,24.39,18204.7
215,19/02/24,690,19.6,13524
215,23/02/24,300,24.68,7404
215,24/02/24,575,20.6,11845
215,21/02/24,300,24.89,7467
215,29/02/24,506.22,20.6,"10,428.13"
215,27/02/24,548.604,24.45,"13,413.37"
215,27/02/24,300,24.68,7404
215,5/03/24,806,20.6,16603.6
215,7/03/24,324,20.6,6674.4
215,11/03/24,791,20.6,16294.6
215,13/03/24,218,20.6,4490.8
215,16/03/24,662,21.5,14233
215,20/03/24,505,21.1,10655.5
215,25/03/24,701.001,26.66,"18,688.69"
215,27/03/24,450.833,24.75,"11,158.12"
215,29/03/24,565.022,26.66,"15,063.49"
215,3/04/24,589.785,26.66,"15,723.67"
215,2/04/24,300,23.99,7197
215,6/04/24,721.17,21.6,"15,577.27"
215,6/04/24,100,21.6,2160
215,10/04/24,433,21.6,9352.8
215,15/04/24,649.6,21.6,"14,031.36"
215,19/04/24,200,24.99,4998
215,20/04/24,644,21.6,13910.4
215,19/04/24,250,24.99,6247.5
215,23/04/24,720.013,26.66,"19,195.55"
215,24/04/24,473,21.6,10216.8
215,27/04/24,817.1,21.6,"17,649.36"
215,1/05/24,670.24,24.59,16481.2
215,2/05/24,576.22,21.6,"12,446.35"
215,9/05/24,222.18,21.6,"4,799.09"
215,16/05/24,216.6,22.5,4873.5
215,25/05/24,535.13,24.59,"13,158.85"
215,22/05/24,619.923,26.66,"16,527.15"
215,10/05/24,500,24.79,12395
215,14/05/24,400,24.99,9996
215,14/05/24,693,21.6,14968.8
215,28/05/24,780,22.5,17550
215,30/05/24,655.026,26.66,"17,462.99"
215,6/06/24,351.902,24.59,"8,653.27"
215,5/06/24,436.294,24.59,"10,728.47"
215,4/06/24,783.15,22.69,"17,769.67"
215,11/06/24,758,22.69,"17,199.02"
215,13/06/24,200,24.98,4996
215,14/06/24,200,24.99,4998
215,15/06/24,750,22.69,17017.5
215,18/06/24,251,22.69,"5,695.19"
215,21/06/24,501,22.69,"11,367.69"
215,25/06/24,486,22.69,"11,027.34"
215,28/06/24,455,22.69,"10,323.95"
215,1/07/24,598,22.69,"13,568.62"
215,3/07/24,495,22.69,"11,231.55"
215,8/07/24,435,22.69,"9,870.15"
215,16/07/24,737,22.69,"16,722.53"
215,14/07/24,300,25.19,7557
215,29/07/24,800,22.69,18152
215,26/07/24,781.37,22.69,"17,729.29"
215,1/08/24,772.08,22.69,17518.5
215,5/08/24,695,22.69,"15,769.55"
215,9/08/24,832,22.69,"18,878.08"
215,16/08/24,810,22.69,18378.9
215,13/08/24,811,22.69,"18,401.59"
215,20/08/24,749.03,22.69,"16,995.49"
215,23/08/24,150,24.85,3727.5
215,4/09/24,540.28,22.69,"12,258.95"
215,23/08/24,733.66,22.69,"16,646.75"
215,25/08/24,100,25.09,2509
215,27/08/24,681.9,22.69,"15,472.31"
215,8/09/24,100,22.69,2269
215,31/08/24,664.08,22.69,"15,067.98"
215,2/09/24,785.99,22.69,"17,834.11"
215,4/09/24,200,25.69,5138
215,7/09/24,150,24.99,3748.5
215,9/09/24,756.86,22.69,"17,173.15"
215,12/09/24,100,25.69,2569
215,18/09/24,150,24.99,3748.5
215,13/09/24,777.73,25.69,"19,979.88"
215,20/09/24,738.93,22.9,16921.5
215,23/09/24,791.13,22.9,"18,116.88"
215,26/09/24,100,25.69,2569
215,26/09/24,700.91,22.9,"16,050.84"
215,30/09/24,813.37,22.9,"18,626.17"
215,29/08/24,150,24.99,3748.5
215,2/10/24,746.05,21.25,"15,853.56"
212,3/01/23,635,22.1,14033.5
212,9/01/23,424.011,22.1,"9,370.64"
212,13/01/23,716.996,21.7,"15,558.81"
212,19/01/23,720.009,21.7,15624.2
212,23/01/23,297.07,21.7,"6,446.42"
212,28/01/23,449.94,23.28,10474.6
212,29/01/23,300,23.69,7107
212,31/01/23,682.496,21.7,"14,810.16"
212,8/02/23,729.449,20.97,"15,296.55"
212,14/02/23,795.009,19,"15,105.17"
212,10/02/23,366.456,20.97,"7,684.58"
212,23/02/23,699.018,19,"13,281.34"
212,18/02/23,139.6,23.39,"3,265.24"
212,25/02/23,428.023,20.152,"8,625.52"
212,1/03/23,639.608,20.152,"12,889.38"
212,13/03/23,773.58,20.73,"16,036.31"
212,16/03/23,784.38,20.73,16260.2
212,25/03/23,838.49,21.9,"18,362.93"
212,31/03/23,111.27,21.57,"2,400.09"
212,12/03/23,250,23.36,5840
212,4/04/23,335.82,23.59,"7,921.99"
212,7/04/23,780.09,23.69,"18,480.33"
212,11/04/23,100,24.39,2439
212,12/04/23,844.14,23.59,"19,913.26"
212,18/04/23,383.23,21.9,"8,392.74"
212,24/04/23,667.97,21.61,"14,434.83"
212,28/04/23,591.42,24.65,14578.5
212,27/04/23,299.29,23.51,"7,036.31"
212,19/04/23,733.967,23.81,"17,475.75"
212,6/05/23,702.69,21.49,"15,100.81"
212,2/05/23,879.42,23.81,"20,938.99"
212,10/05/23,500,22.99,11495
212,13/05/23,607.05,22.15,"13,446.16"
212,17/05/23,712.48,20.2,14392.1
212,27/05/23,897.08,20.2,"18,121.02"
212,1/06/23,663.95,20.2,"13,411.79"
212,8/07/23,716.46,20.48,14673.1
212,4/07/23,417.4,20.48,"8,548.35"
212,14/07/23,284.42,22.33,6351.1
212,17/07/23,699.13,22.33,"15,611.57"
212,20/07/23,298.85,20.7499,"6,201.11"
212,25/07/23,523.15,20.7499,"10,855.31"
212,28/07/23,758.34,22.650032,"17,176.43"
212,1/08/23,100,23.79,2379
212,2/08/23,798.95,23.37,"18,671.46"
212,5/08/23,400.03,23.37,9348.7
212,10/08/23,646.32,23.2,"14,994.62"
212,12/08/23,352.77,23.2,"8,184.26"
212,15/08/23,602.77,23.2,"13,984.26"
212,18/08/23,655.9,22.32,"14,639.69"
212,26/08/23,892.56,22.32,"19,921.94"
212,21/08/23,700.401,24.95,17475
212,28/08/23,614.4,22.32,"13,713.41"
212,8/09/23,459.34,22.32,"10,252.47"
212,30/08/23,300,23.89,7167
212,3/09/23,200,22.32,4464
212,1/09/23,500.307,24.95,"12,482.66"
212,5/09/23,831.11,22.32,"18,550.38"
212,11/09/23,514.75,22.32,"11,489.22"
212,13/09/23,278.39,22.32,"6,213.66"
212,19/09/23,200,23.29,4658
212,21/09/23,689.8,21.99,15168.7
212,17/09/23,650,21.99,14293.5
212,20/09/23,100,24.24,2424
212,19/09/23,200,23.79,4758
212,20/09/23,200,24.05,4810
212,20/09/23,100,24.7,2470
212,23/09/23,233.01,21.099,"4,916.28"
212,28/09/23,150,24.95,3742.5
212,29/09/23,828.107,21.099,"17,472.23"
212,12/10/23,392.16,21.099,"8,274.18"
212,20/10/23,736.74,21.2,"15,618.89"
212,19/10/23,400,24.29,9716
212,23/10/23,141,21.2,2989.2
212,27/10/23,200,24.39,4878
212,30/10/23,882.57,21.2,"18,710.48"
212,31/10/23,261.48,21.2,"5,543.38"
212,4/11/23,512.57,21.2,"10,866.48"
212,8/11/23,264,21.2,5596.8
212,6/11/23,69.53,21.2,"1,474.04"
212,13/11/23,288.03,21.2,"6,106.24"
212,16/11/23,602.21,21.7,"13,067.96"
212,18/11/23,333.53,21.7,7237.6
212,21/11/23,150,20.5,3075
212,23/11/23,684.85,20.5,"14,039.43"
212,1/12/23,376,20.299,"7,632.42"
212,4/12/23,521,20.299,"10,575.78"
212,7/12/23,681.01,20.299,"13,823.82"
212,11/12/23,510,19.99,10194.9
212,15/12/23,755,19.99,"15,092.45"
212,20/12/23,678.52,19.99,"13,563.61"
212,27/12/23,846,19.69,"16,657.74"
212,29/12/23,674,19.69,"13,271.06"
212,2/01/24,675,19.69,"13,290.75"
212,8/01/24,657,19.69,"12,936.33"
212,12/01/24,100,24.49,2449
212,13/01/24,850,19.69,16736.5
212,23/01/24,760,19.69,14964.4
212,29/01/24,372,19.69,"7,324.68"
212,30/01/24,300,24.69,7407
212,2/02/24,565,19.69,"11,124.85"
212,5/02/24,116,19.69,"2,284.04"
212,9/02/24,845,19.6,16562
212,15/02/24,855,19.6,16758
212,22/02/24,351,20.6,7230.6
212,27/02/24,640,20.6,13184
212,2/03/24,655,20.6,13493
212,6/03/24,629.62,20.6,"12,970.17"
212,11/03/24,365,20.6,7519
212,14/03/24,819.19,24.39,"19,980.04"
212,18/03/24,720,21.5,15480
212,23/03/24,660,21.1,13926
212,27/03/24,575,21.1,12132.5
212,1/04/24,290,21.6,6264
212,3/04/24,580,21.6,12528
212,5/04/24,675,21.6,14580
212,10/04/24,621,21.6,13413.6
212,12/04/24,432,21.6,9331.2
212,15/04/24,545,21.6,11772
212,18/04/24,691,21.6,14925.6
212,22/04/24,736,21.6,15897.6
212,24/04/24,280,21.6,6048
212,29/04/24,695,21.6,15012
212,2/05/24,402.2,21.6,"8,687.52"
212,7/05/24,500,21.6,10800
212,11/05/24,639,21.6,13802.4
212,27/05/24,606,22.5,13635
212,18/05/24,222.5,22.5,"5,006.25"
212,15/05/24,893,22.5,20092.5
212,23/05/24,765,22.5,17212.5
212,29/05/24,640.01,22.5,"14,400.23"
212,1/06/24,655,22.69,"14,861.95"
212,3/06/24,130,22.69,2949.7
212,5/06/24,572.748,24.59,"14,083.87"
212,8/06/24,701,22.69,"15,905.69"
212,12/06/24,334,22.69,"7,578.46"
212,17/06/24,505.5,22.69,11469.8
212,21/06/24,873,22.69,"19,808.37"
212,24/06/24,245,22.69,"5,559.05"
212,3/07/24,616,22.69,"13,977.04"
212,27/06/24,648.01,22.69,"14,703.35"
212,8/07/24,457,22.69,"10,369.33"
212,15/07/24,430,22.69,9756.7
212,18/07/24,545.92,22.69,"12,386.92"
212,21/07/24,200,24.89,4978
212,25/07/24,714,22.69,"16,200.66"
212,23/07/24,200,24.68,4936
212,5/08/24,393,22.69,"8,917.17"
212,20/07/24,350.35,22.69,"7,949.44"
212,1/08/24,555,22.69,"12,592.95"
212,8/08/24,673,22.69,"15,270.37"
212,12/08/24,683.86,22.69,"15,516.78"
212,15/08/24,680,22.69,15429.2
212,19/08/24,417.17,22.69,"9,465.59"
212,22/08/24,658.8,22.69,"14,948.17"
212,26/08/24,696.37,22.69,"15,800.64"
